rank,source_run,source_evaluation_id,rank_score,weight_lbf,min_fos,max_deflection_in,fos_3to7_std,fos_3to7_range,wall_thickness_in,max_web_opening_ratio,min_print_web_ligament_in,min_shell_area_ratio,max_dim_slope_in_per_in
402,print_safe_contiguous_closed_tube_seed2502,266,0.06793685,0.06793685,2.97723880,0.05866306,0.91265296,3.37229459,0.08804824,0.00000000,0.17555424,0.51014449,0.03780009
403,print_safe_contiguous_closed_tube_seed2502,1265,0.06798453,0.06798453,2.25214261,0.09667184,0.98187880,3.60630271,0.08035065,0.00000000,0.27691655,0.43079524,0.05852630
404,print_safe_contiguous_closed_tube_seed2502,65,0.06798841,0.06798841,2.49951158,0.08447492,0.90959998,3.61956647,0.06598763,0.00000000,0.33641785,0.35654242,0.05651363
405,print_safe_contiguous_closed_tube_seed2502,24,0.06810356,0.06810356,2.95214832,0.06161397,1.02473765,3.68701125,0.06615637,0.00000000,0.35215411,0.32850679,0.04399031
406,print_safe_contiguous_closed_tube_seed2502,1474,0.06812535,0.06812535,1.70335864,0.15792191,0.75823312,3.10885549,0.09883176,0.00000000,0.16139450,0.56193570,0.07540285
407,print_safe_contiguous_closed_tube_seed2502,159,0.06812557,0.06812557,2.04171151,0.10052153,1.20849980,4.82800324,0.07802888,0.00000000,0.23790099,0.35710332,0.09563150
408,print_safe_contiguous_closed_tube_seed2502,852,0.06812672,0.06812672,3.26441726,0.05038675,1.25204692,4.50703164,0.07850843,0.00000000,0.28174070,0.43920076,0.05809809
409,print_safe_contiguous_closed_tube_seed2502,211,0.06816516,0.06816516,3.42196746,0.05193476,0.87348752,3.19462457,0.06820036,0.00000000,0.31626032,0.38569599,0.03196748
410,print_safe_contiguous_closed_tube_seed2502,132,0.06817106,0.06817106,4.57954068,0.02992512,1.44756806,4.63258437,0.07163943,0.00000000,0.27567923,0.35899413,0.09364075
411,print_safe_contiguous_closed_tube_seed2502,636,0.06818475,0.06818475,2.57300533,0.07903442,0.98166744,3.79557827,0.08356442,0.00000000,0.22849379,0.44102250,0.04857590
412,print_safe_contiguous_closed_tube_seed2502,544,0.06818526,0.06818526,2.64475716,0.06856361,1.21579219,4.40635522,0.08805197,0.00000000,0.22578337,0.47816729,0.04605249
413,print_safe_contiguous_closed_tube_seed2502,1417,0.06819768,0.06819768,1.84968723,0.13447140,0.91747466,3.77864870,0.08913244,0.00000000,0.24042940,0.47216100,0.04987727
414,print_safe_contiguous_closed_tube_seed2502,786,0.06825017,0.06825017,2.81464672,0.06076882,1.26910532,4.89661628,0.07595939,0.00000000,0.27431843,0.36902359,0.03741805
415,print_safe_contiguous_closed_tube_seed2502,563,0.06829818,0.06829818,2.27044189,0.08177105,0.83449631,3.26735683,0.09353426,0.00000000,0.17539218,0.55501408,0.10189053
416,print_safe_contiguous_closed_tube_seed2502,1493,0.06830953,0.06830953,2.39506778,0.08122948,0.82334545,3.09517623,0.08726753,0.00000000,0.19111264,0.50023139,0.06836942
417,print_safe_contiguous_closed_tube_seed2502,1542,0.06831051,0.06831051,2.60415406,0.08415628,0.56999742,2.15372214,0.08334986,0.00000000,0.21684949,0.54785914,0.04880889
418,print_safe_contiguous_closed_tube_seed2502,434,0.06833744,0.06833744,1.90972402,0.13889638,0.79891875,2.91302937,0.07779605,0.00000000,0.20117741,0.45208229,0.10329815
419,print_safe_contiguous_closed_tube_seed2502,1460,0.06834459,0.06834459,1.58544333,0.14421874,1.03977565,4.29013194,0.09157193,0.00000000,0.20005279,0.46544054,0.11483345
420,print_safe_contiguous_closed_tube_seed2502,796,0.06840920,0.06840920,3.41078817,0.05802408,0.92174232,3.92737387,0.06799841,0.00000000,0.36396418,0.34097847,0.04790565
421,print_safe_contiguous_closed_tube_seed2502,502,0.06842492,0.06842492,2.22559814,0.10123539,0.66267639,2.62604702,0.07896054,0.00000000,0.32522097,0.50363049,0.04948044
422,print_safe_contiguous_closed_tube_seed2502,499,0.06844416,0.06844416,4.05902824,0.03723048,1.23028605,5.26191349,0.08483677,0.00000000,0.17102696,0.42075943,0.03748142
423,print_safe_contiguous_closed_tube_seed2502,862,0.06854198,0.06854198,3.21605841,0.05068171,1.21538700,4.50064673,0.07286235,0.00000000,0.24453880,0.34743728,0.06641031
424,print_safe_contiguous_closed_tube_seed2502,834,0.06869758,0.06869758,2.36047619,0.09000880,0.90216656,3.51785121,0.07551608,0.00000000,0.31739403,0.42739627,0.03575162
425,print_safe_contiguous_closed_tube_seed2502,539,0.06871004,0.06871004,2.31054441,0.10227714,0.63167866,2.39231394,0.08544641,0.00000000,0.21023513,0.56570429,0.08697962
426,print_safe_contiguous_closed_tube_seed2502,1485,0.06871721,0.06871721,2.16546607,0.09021305,1.03743186,3.75965454,0.08531652,0.00000000,0.15468348,0.40365268,0.09837069
427,print_safe_contiguous_closed_tube_seed2502,783,0.06874391,0.06874391,1.65974100,0.14393080,0.71219336,2.70314339,0.08751297,0.00000000,0.23420414,0.49400076,0.08542511
428,print_safe_contiguous_closed_tube_seed2502,1453,0.06875895,0.06875895,2.01398778,0.09299238,1.13297210,4.38257200,0.08346807,0.00000000,0.18773870,0.41806443,0.11071386
429,print_safe_contiguous_closed_tube_seed2502,392,0.06877363,0.06877363,3.63545866,0.05408052,1.14769053,4.78922115,0.06960756,0.00000000,0.32689386,0.32263908,0.05127912
430,print_safe_contiguous_closed_tube_seed2502,193,0.06882953,0.06882953,3.78574697,0.04249134,0.98936006,3.81436536,0.07971725,0.00000000,0.17251299,0.45130822,0.08356689
431,print_safe_contiguous_closed_tube_seed2502,178,0.06884357,0.06884357,4.62724106,0.02728994,1.50983192,5.44508345,0.07464176,0.00000000,0.16761281,0.37611962,0.05918244
432,print_safe_contiguous_closed_tube_seed2502,483,0.06888504,0.06888504,1.82310064,0.13214061,0.57206624,2.10855415,0.08820010,0.00000000,0.21825100,0.59872648,0.09277917
433,print_safe_contiguous_closed_tube_seed2502,1186,0.06892193,0.06892193,1.90151565,0.12462087,0.87072433,3.56573465,0.09167336,0.00000000,0.19453656,0.52897977,0.08587819
434,print_safe_contiguous_closed_tube_seed2502,315,0.06894661,0.06894661,4.84104173,0.02632269,1.19885276,4.58974773,0.06586751,0.00000000,0.28092788,0.33053650,0.02831529
435,print_safe_contiguous_closed_tube_seed2502,1048,0.06904795,0.06904795,1.99928449,0.11453845,0.55580502,2.01377146,0.09326145,0.00000000,0.16243352,0.64552571,0.13080224
436,print_safe_contiguous_closed_tube_seed2502,533,0.06914332,0.06914332,2.96571942,0.04919852,1.35217270,4.83838359,0.08037419,0.00000000,0.16342747,0.35217617,0.08946920
437,print_safe_contiguous_closed_tube_seed2502,474,0.06914637,0.06914637,2.03388210,0.08410204,1.21984268,4.57992349,0.08545041,0.00000000,0.15675886,0.40347986,0.10215466
438,print_safe_contiguous_closed_tube_seed2502,637,0.06920935,0.06920935,2.37692667,0.09182708,1.10546239,3.90351090,0.08502847,0.00000000,0.19314153,0.50853171,0.10343956
439,print_safe_contiguous_closed_tube_seed2502,1495,0.06921541,0.06921541,1.99055417,0.11142430,0.85225372,2.93433570,0.09031969,0.00000000,0.19694452,0.48096920,0.06143546
440,print_safe_contiguous_closed_tube_seed2502,1183,0.06924956,0.06924956,2.22242804,0.09609018,0.67046857,2.52723035,0.08897005,0.00000000,0.19463716,0.60106183,0.08854312
441,print_safe_contiguous_closed_tube_seed2502,467,0.06934754,0.06934754,2.97315028,0.06884728,0.94355567,3.27034358,0.07223824,0.00000000,0.22414156,0.39869807,0.10018243
442,print_safe_contiguous_closed_tube_seed2502,202,0.06936177,0.06936177,1.56225846,0.13497060,1.16557490,4.82001054,0.09040514,0.00000000,0.19022543,0.43778526,0.11590634
443,print_safe_contiguous_closed_tube_seed2502,480,0.06938214,0.06938214,2.78224002,0.06590843,1.04286186,3.93753673,0.08302101,0.00000000,0.18134750,0.47458765,0.06140545
444,print_safe_contiguous_closed_tube_seed2502,204,0.06941315,0.06941315,4.72233395,0.02591552,1.16889177,4.40027165,0.07512102,0.00000000,0.19670777,0.38132137,0.07033845
445,print_safe_contiguous_closed_tube_seed2502,339,0.06943677,0.06943677,2.96256020,0.07573191,0.57676562,2.70017886,0.09519036,0.00000000,0.19344568,0.57594051,0.04327524
446,print_safe_contiguous_closed_tube_seed2502,1488,0.06943815,0.06943815,2.80358045,0.06452720,0.95012537,3.70384355,0.08254608,0.00000000,0.21369700,0.44306951,0.03622870
447,print_safe_contiguous_closed_tube_seed2502,635,0.06943975,0.06943975,2.53005546,0.09294152,0.61820795,2.39676603,0.08445693,0.00000000,0.16668204,0.52914319,0.10004640
448,print_safe_contiguous_closed_tube_seed2502,367,0.06945037,0.06945037,2.08168260,0.13021812,0.77654431,3.04636486,0.08114003,0.00000000,0.23804598,0.47575142,0.08888520
449,print_safe_contiguous_closed_tube_seed2502,1123,0.06948652,0.06948652,2.40980755,0.11299560,0.86054492,3.49761847,0.09183822,0.00000000,0.19719677,0.49501754,0.03960938
450,print_safe_contiguous_closed_tube_seed2502,1128,0.06952111,0.06952111,3.13128458,0.05806489,0.71203535,2.74394744,0.09159933,0.00000000,0.14840067,0.55322205,0.06333839
451,print_safe_contiguous_closed_tube_seed2502,553,0.06954019,0.06954019,1.89837428,0.09666152,1.34623193,5.63003151,0.10060402,0.00000000,0.16628487,0.51098719,0.09358663
452,print_safe_contiguous_closed_tube_seed2502,1475,0.06965545,0.06965545,2.70138809,0.07672432,0.72056660,2.75219708,0.08320642,0.00000000,0.26308648,0.51331708,0.09053649
453,print_safe_contiguous_closed_tube_seed2502,1217,0.06970793,0.06970793,2.25688040,0.08468246,1.10999186,4.09230068,0.08133127,0.00000000,0.21479601,0.37618028,0.07815193
454,print_safe_contiguous_closed_tube_seed2502,394,0.06971202,0.06971202,1.65288902,0.14726961,0.82797926,3.24068385,0.09252101,0.00000000,0.18081454,0.54080516,0.06481485
455,print_safe_contiguous_closed_tube_seed2502,16,0.06973701,0.06973701,3.12167449,0.07263175,0.70918652,3.12807002,0.07314103,0.00000000,0.33279903,0.41136828,0.05194829
456,print_safe_contiguous_closed_tube_seed2502,518,0.06976768,0.06976768,4.97918885,0.02847573,0.76582026,2.83435598,0.08173230,0.00000000,0.20263206,0.43442918,0.09424372
457,print_safe_contiguous_closed_tube_seed2502,220,0.06978805,0.06978805,3.40017100,0.05195063,1.03518813,3.27543510,0.09698349,0.00000000,0.19956782,0.53883033,0.06046924
458,print_safe_contiguous_closed_tube_seed2502,294,0.06982695,0.06982695,5.49231948,0.02016713,1.32326007,4.81587920,0.06602449,0.00000000,0.27434528,0.32514287,0.02265231
459,print_safe_contiguous_closed_tube_seed2502,1431,0.06985216,0.06985216,3.91566572,0.04286906,0.80132336,3.25656243,0.07930041,0.00000000,0.18368381,0.44684169,0.05609767
460,print_safe_contiguous_closed_tube_seed2502,509,0.06990824,0.06990824,3.75033672,0.04361811,1.01221795,4.14275732,0.08075531,0.00000000,0.16759571,0.41770915,0.10733893
461,print_safe_contiguous_closed_tube_seed2502,343,0.06992698,0.06992698,2.87844069,0.08055919,0.59573265,2.68124927,0.08279645,0.00000000,0.27555678,0.49848270,0.03972858
462,print_safe_contiguous_closed_tube_seed2502,825,0.06992953,0.06992953,5.31808257,0.02480689,1.12380134,5.06842081,0.07374333,0.00000000,0.22066184,0.34807756,0.07875054
463,print_safe_contiguous_closed_tube_seed2502,205,0.07003338,0.07003338,3.57593840,0.05744601,1.06489465,4.42322087,0.07112479,0.00000000,0.30578128,0.35630220,0.06777610
464,print_safe_contiguous_closed_tube_seed2502,1302,0.07003632,0.07003632,2.41722321,0.07508293,1.06878900,4.25218270,0.08208110,0.00000000,0.23234067,0.40159021,0.09510929
465,print_safe_contiguous_closed_tube_seed2502,1580,0.07030346,0.07030346,2.15706147,0.09607796,0.95781187,3.63593118,0.09156173,0.00000000,0.24621528,0.51503982,0.04409772
466,print_safe_contiguous_closed_tube_seed2502,659,0.07033218,0.07033218,2.79359848,0.06536003,1.19867870,4.43979439,0.07834813,0.00000000,0.24637630,0.38219394,0.07407705
467,print_safe_contiguous_closed_tube_seed2502,1543,0.07035409,0.07035409,3.08675206,0.07119417,0.55379129,1.95083276,0.08128806,0.00000000,0.19637338,0.49035864,0.08260169
468,print_safe_contiguous_closed_tube_seed2502,1325,0.07036420,0.07036420,1.57895126,0.14512303,1.01685416,3.90651463,0.07927081,0.00000000,0.30167015,0.41456849,0.07365832
469,print_safe_contiguous_closed_tube_seed2502,1226,0.07041581,0.07041581,2.91505242,0.05686727,1.29698467,5.15466406,0.07834765,0.00000000,0.27999473,0.37853675,0.06684394
470,print_safe_contiguous_closed_tube_seed2502,208,0.07045749,0.07045749,4.76015495,0.03072177,0.81415072,3.16439162,0.07939217,0.00000000,0.18485819,0.42014933,0.06905740
471,print_safe_contiguous_closed_tube_seed2502,1121,0.07049001,0.07049001,1.87640644,0.12716469,0.55547119,2.21890075,0.10007328,0.00000000,0.15434821,0.66197952,0.08448707
472,print_safe_contiguous_closed_tube_seed2502,934,0.07050927,0.07050927,4.29360983,0.03533819,0.78074412,2.78958489,0.08581706,0.00000000,0.19983227,0.47984737,0.08077000
473,print_safe_contiguous_closed_tube_seed2502,307,0.07057050,0.07057050,2.96423669,0.06119540,0.97237374,3.72368301,0.08787032,0.00000000,0.24765510,0.51699519,0.02699182
474,print_safe_contiguous_closed_tube_seed2502,965,0.07057529,0.07057529,4.57665248,0.02913409,1.26620455,4.84697684,0.07458804,0.00000000,0.20749277,0.38600560,0.04995451
475,print_safe_contiguous_closed_tube_seed2502,85,0.07081677,0.07081677,4.89654537,0.03035119,0.82246984,3.76811796,0.08270220,0.00000000,0.22330160,0.43937559,0.08596116
476,print_safe_contiguous_closed_tube_seed2502,865,0.07082241,0.07082241,4.82229470,0.03192832,1.03351885,3.40336677,0.07245893,0.00000000,0.26628210,0.35278769,0.06711363
477,print_safe_contiguous_closed_tube_seed2502,1382,0.07083439,0.07083439,2.08915193,0.09830304,0.87388250,3.48130436,0.08864001,0.00000000,0.24476191,0.47757423,0.07662260
478,print_safe_contiguous_closed_tube_seed2502,1407,0.07087481,0.07087481,1.74779946,0.14728328,0.71758167,2.53760765,0.08951826,0.00000000,0.17676562,0.55425953,0.06074016
479,print_safe_contiguous_closed_tube_seed2502,82,0.07087962,0.07087962,3.94233760,0.04850575,0.83023154,3.71916370,0.06794214,0.00000000,0.37960353,0.34906797,0.03069909
480,print_safe_contiguous_closed_tube_seed2502,1498,0.07088740,0.07088740,1.65995522,0.10294795,1.24707032,4.39890471,0.09173804,0.00000000,0.14826196,0.39156897,0.10386709
481,print_safe_contiguous_closed_tube_seed2502,381,0.07096333,0.07096333,3.79134156,0.04528929,1.77894530,5.52033025,0.07021212,0.00000000,0.21784528,0.35920739,0.11378537
482,print_safe_contiguous_closed_tube_seed2502,241,0.07101243,0.07101243,1.86039711,0.12849806,1.27614999,5.25313080,0.08634823,0.00000000,0.30286996,0.41371682,0.08421001
483,print_safe_contiguous_closed_tube_seed2502,58,0.07103985,0.07103985,3.88879029,0.03778942,1.29830544,4.62156722,0.08202753,0.00000000,0.23488689,0.44839583,0.07362965
484,print_safe_contiguous_closed_tube_seed2502,1462,0.07104323,0.07104323,1.97825669,0.10487184,0.92336793,3.53425497,0.09779012,0.00000000,0.15580911,0.53753550,0.10566797
485,print_safe_contiguous_closed_tube_seed2502,5,0.07106021,0.07106021,2.50928939,0.07086875,1.06016646,3.68234060,0.08872181,0.00000000,0.15453206,0.44310369,0.10850968
487,print_safe_contiguous_closed_tube_seed2502,505,0.07107144,0.07107144,2.47737823,0.10562149,1.36855856,5.46833133,0.07308468,0.00000000,0.25351325,0.32751883,0.09132937
488,print_safe_contiguous_closed_tube_seed2502,1235,0.07107889,0.07107889,2.85301815,0.06594909,1.01184038,3.81381135,0.07763984,0.00000000,0.17808556,0.44521295,0.07182275
489,print_safe_contiguous_closed_tube_seed2502,1585,0.07108875,0.07108875,2.52669430,0.07575370,0.93170360,3.62147894,0.08531628,0.00000000,0.26701179,0.50061193,0.07669888
490,print_safe_contiguous_closed_tube_seed2502,209,0.07109604,0.07109604,3.77268798,0.03847921,1.05783062,3.80302634,0.09881903,0.00000000,0.14482754,0.57599991,0.07094137
491,print_safe_contiguous_closed_tube_seed2502,102,0.07115609,0.07115609,4.11220801,0.03558812,1.05095446,3.84783314,0.07279005,0.00000000,0.25318577,0.38355230,0.08708077
492,print_safe_contiguous_closed_tube_seed2502,158,0.07115756,0.07115756,3.30367260,0.04945126,1.10258374,4.10840090,0.07569570,0.00000000,0.21218805,0.38204291,0.07070101
493,print_safe_contiguous_closed_tube_seed2502,918,0.07116564,0.07116564,4.93430732,0.02911469,1.91190320,5.52434934,0.07825398,0.00000000,0.16369268,0.36389445,0.09622114
494,print_safe_contiguous_closed_tube_seed2502,795,0.07123417,0.07123417,4.84889178,0.02671598,1.20174159,4.46084732,0.07591302,0.00000000,0.26913163,0.38972109,0.05572398
495,print_safe_contiguous_closed_tube_seed2502,1575,0.07125785,0.07125785,3.33024211,0.05468932,0.91428003,3.56475662,0.07149048,0.00000000,0.28277889,0.41633622,0.06647136
496,print_safe_contiguous_closed_tube_seed2502,1263,0.07137977,0.07137977,3.34959547,0.06123767,0.93940273,4.02662332,0.09038434,0.00000000,0.18789833,0.50455354,0.05727081
497,print_safe_contiguous_closed_tube_seed2502,459,0.07149605,0.07149605,3.06421547,0.06345274,0.75881478,2.91035985,0.08460317,0.00000000,0.18289347,0.52382186,0.06908317
498,print_safe_contiguous_closed_tube_seed2502,344,0.07152786,0.07152786,4.02715686,0.04155767,0.82179024,3.52783641,0.07824365,0.00000000,0.24265924,0.43108529,0.09400133
499,print_safe_contiguous_closed_tube_seed2502,611,0.07155684,0.07155684,2.96926922,0.06741879,0.73973172,2.69265090,0.09171422,0.00000000,0.18724122,0.56531993,0.06211545
500,print_safe_contiguous_closed_tube_seed2502,1426,0.07157393,0.07157393,2.07199030,0.10030348,0.96485712,3.52615305,0.09240901,0.00000000,0.14759099,0.45419457,0.08241937
501,print_safe_contiguous_closed_tube_seed2502,142,0.07159162,0.07159162,2.58528235,0.08061109,1.03688696,4.19260531,0.09466989,0.00000000,0.19937778,0.48235506,0.07399860
502,print_safe_contiguous_closed_tube_seed2502,432,0.07161420,0.07161420,4.19586632,0.03825402,1.03435768,3.98717641,0.06945468,0.00000000,0.24261813,0.37216047,0.09661548
503,print_safe_contiguous_closed_tube_seed2502,927,0.07162262,0.07162262,3.93712974,0.03495247,1.12579450,4.34832411,0.08720419,0.00000000,0.20045499,0.48773524,0.04550992
504,print_safe_contiguous_closed_tube_seed2502,329,0.07164499,0.07164499,4.94601045,0.03110845,0.83300226,3.35131925,0.07795358,0.00000000,0.23733101,0.39435557,0.05474878
505,print_safe_contiguous_closed_tube_seed2502,821,0.07176554,0.07176554,4.71051351,0.02995582,1.07469581,3.99107389,0.07109091,0.00000000,0.28106978,0.36844922,0.03445763
506,print_safe_contiguous_closed_tube_seed2502,935,0.07177606,0.07177606,1.62481473,0.16203454,0.48833502,1.77793635,0.09928349,0.00000000,0.19384128,0.69900837,0.10038256
507,print_safe_contiguous_closed_tube_seed2502,253,0.07183027,0.07183027,3.75404010,0.03976156,1.13948828,4.30078507,0.07743700,0.00000000,0.22046836,0.39843291,0.04891810
508,print_safe_contiguous_closed_tube_seed2502,1473,0.07184119,0.07184119,2.90826685,0.07753259,1.37234424,5.50331692,0.08802365,0.00000000,0.19956389,0.40021688,0.09550819
509,print_safe_contiguous_closed_tube_seed2502,701,0.07190452,0.07190452,2.31580030,0.08836711,1.01729937,3.95592719,0.08396869,0.00000000,0.20537824,0.40915543,0.05895199
510,print_safe_contiguous_closed_tube_seed2502,251,0.07191167,0.07191167,4.73645980,0.03770684,0.87283277,4.17271680,0.07992942,0.00000000,0.16967419,0.41878308,0.10782492
511,print_safe_contiguous_closed_tube_seed2502,448,0.07193586,0.07193586,2.88388369,0.06426834,1.35124457,5.06920698,0.08223119,0.00000000,0.18009065,0.43554518,0.10323807
512,print_safe_contiguous_closed_tube_seed2502,557,0.07204870,0.07204870,2.77495259,0.05927105,1.30946848,5.22658721,0.08048797,0.00000000,0.17536279,0.35535364,0.08673011
513,print_safe_contiguous_closed_tube_seed2502,876,0.07207058,0.07207058,2.16851862,0.10241660,1.02554662,3.88607249,0.08140042,0.00000000,0.20152380,0.44747653,0.09321902
514,print_safe_contiguous_closed_tube_seed2502,586,0.07208453,0.07208453,2.40776877,0.08587804,1.09576836,4.12309780,0.08526977,0.00000000,0.20399656,0.46119966,0.07813719
515,print_safe_contiguous_closed_tube_seed2502,172,0.07209461,0.07209461,4.34605075,0.02894307,1.43695833,5.46634646,0.07813903,0.00000000,0.17529179,0.37207199,0.05406719
516,print_safe_contiguous_closed_tube_seed2502,961,0.07210566,0.07210566,3.81465098,0.04215131,1.31705859,4.98764572,0.06989031,0.00000000,0.18124370,0.35529876,0.13206084
517,print_safe_contiguous_closed_tube_seed2502,959,0.07210597,0.07210597,3.36909596,0.05090100,1.33305056,5.04529031,0.07715301,0.00000000,0.26903044,0.35841249,0.05471532
518,print_safe_contiguous_closed_tube_seed2502,1311,0.07223188,0.07223188,1.85453659,0.11486725,1.01227743,3.57233406,0.08741312,0.00000000,0.16172218,0.43044859,0.08481257
519,print_safe_contiguous_closed_tube_seed2502,814,0.07223360,0.07223360,4.02700750,0.04179799,1.12358460,4.03955402,0.06697003,0.00000000,0.17449373,0.32525991,0.13158866
520,print_safe_contiguous_closed_tube_seed2502,161,0.07239118,0.07239118,5.16816930,0.02777187,1.55791249,4.66421676,0.07677382,0.00000000,0.20045614,0.35602628,0.09398526
521,print_safe_contiguous_closed_tube_seed2502,328,0.07242676,0.07242676,4.10298489,0.03944679,0.78015434,2.81214029,0.08240197,0.00000000,0.25157832,0.45746322,0.06554469
522,print_safe_contiguous_closed_tube_seed2502,1222,0.07247947,0.07247947,2.08303348,0.10591583,0.88395349,3.50891449,0.09007718,0.00000000,0.21377932,0.51610792,0.05326692
523,print_safe_contiguous_closed_tube_seed2502,723,0.07248140,0.07248140,4.00827375,0.03858137,1.06464260,4.16061260,0.06941995,0.00000000,0.36321328,0.37396565,0.03742071
524,print_safe_contiguous_closed_tube_seed2502,947,0.07255212,0.07255212,3.83853944,0.04288313,1.30963763,4.85420452,0.07547222,0.00000000,0.18299207,0.36477597,0.07478742
525,print_safe_contiguous_closed_tube_seed2502,1336,0.07255573,0.07255573,2.88715657,0.07299705,0.89971974,3.61958391,0.08516347,0.00000000,0.23296383,0.47735893,0.04975767
526,print_safe_contiguous_closed_tube_seed2502,1477,0.07257272,0.07257272,1.74860705,0.12330983,0.93749845,3.42437102,0.09130579,0.00000000,0.17174104,0.43886334,0.11023131
527,print_safe_contiguous_closed_tube_seed2502,19,0.07261370,0.07261370,2.86889583,0.06396889,1.39622309,4.66262732,0.09656185,0.00000000,0.16325082,0.54290617,0.05540363
528,print_safe_contiguous_closed_tube_seed2502,68,0.07272253,0.07272253,3.92794601,0.04143805,1.35079964,5.43600867,0.07883037,0.00000000,0.20366296,0.35560977,0.11364275
529,print_safe_contiguous_closed_tube_seed2502,390,0.07272783,0.07272783,1.87270757,0.11529703,0.96033868,3.56884519,0.08507021,0.00000000,0.18955899,0.40374508,0.12061631
530,print_safe_contiguous_closed_tube_seed2502,730,0.07272821,0.07272821,3.79883263,0.04258077,0.96250942,3.67698923,0.07841081,0.00000000,0.24681811,0.44107418,0.03809507
532,print_safe_contiguous_closed_tube_seed2502,564,0.07277392,0.07277392,3.65054639,0.03788357,1.18007161,4.21827164,0.08860619,0.00000000,0.15143961,0.46107989,0.05536516
533,print_safe_contiguous_closed_tube_seed2502,86,0.07289608,0.07289608,2.91602707,0.07537229,1.26010469,5.16664320,0.07712850,0.00000000,0.16743569,0.36498059,0.12559457
534,print_safe_contiguous_closed_tube_seed2502,638,0.07294985,0.07294985,3.17523970,0.04859059,1.31621013,4.96296797,0.08964078,0.00000000,0.20766155,0.47306046,0.08920783
535,print_safe_contiguous_closed_tube_seed2502,773,0.07297838,0.07297838,4.41121375,0.03121040,1.01823396,3.61072144,0.08230495,0.00000000,0.18833760,0.45443248,0.11145062
536,print_safe_contiguous_closed_tube_seed2502,769,0.07297975,0.07297975,5.68278489,0.02448580,0.99803244,3.24194101,0.07988734,0.00000000,0.21725730,0.37670285,0.07675474
537,print_safe_contiguous_closed_tube_seed2502,1036,0.07304062,0.07304062,3.26166808,0.05586646,0.69620949,2.53632886,0.08962941,0.00000000,0.21338625,0.53971941,0.09142538
538,print_safe_contiguous_closed_tube_seed2502,425,0.07312322,0.07312322,1.73686508,0.12963919,1.10109416,4.60418407,0.10654033,0.00000000,0.17674080,0.56095985,0.07553561
539,print_safe_contiguous_closed_tube_seed2502,1060,0.07318257,0.07318257,1.56388669,0.15954508,0.92006827,3.83059053,0.09503500,0.00000000,0.23183958,0.51153535,0.09916686
540,print_safe_contiguous_closed_tube_seed2502,54,0.07318630,0.07318630,1.99587167,0.13816977,1.01689540,4.14725461,0.10204216,0.00000000,0.20915116,0.55367533,0.06898196
541,print_safe_contiguous_closed_tube_seed2502,250,0.07332255,0.07332255,5.23143711,0.02798015,1.03649669,3.58025548,0.07181469,0.00000000,0.28121002,0.34197918,0.06421305
542,print_safe_contiguous_closed_tube_seed2502,108,0.07339943,0.07339943,3.02892755,0.05622997,1.08925348,4.18498630,0.09545979,0.00000000,0.18221892,0.52664946,0.03083320
543,print_safe_contiguous_closed_tube_seed2502,906,0.07346929,0.07346929,2.15897087,0.08944109,1.04663645,3.60315207,0.09397991,0.00000000,0.15669044,0.46215939,0.10985913
544,print_safe_contiguous_closed_tube_seed2502,1387,0.07347871,0.07347871,2.04839150,0.09620542,1.04871018,4.11683061,0.09416166,0.00000000,0.17631604,0.48698458,0.12314903
545,print_safe_contiguous_closed_tube_seed2502,916,0.07348652,0.07348652,4.60240016,0.03008170,1.34121405,5.10561395,0.06973300,0.00000000,0.32166911,0.35114710,0.02950629
546,print_safe_contiguous_closed_tube_seed2502,355,0.07349049,0.07349049,1.94092298,0.09545195,1.47139525,6.11927204,0.10274622,0.00000000,0.14962129,0.46226993,0.09145111
547,print_safe_contiguous_closed_tube_seed2502,649,0.07353358,0.07353358,5.28661067,0.02494678,1.68932985,5.42946854,0.07671130,0.00000000,0.16870090,0.35601696,0.09172732
548,print_safe_contiguous_closed_tube_seed2502,309,0.07357296,0.07357296,3.12195803,0.06336935,0.66984834,2.50480968,0.08401872,0.00000000,0.30846577,0.51013500,0.03490468
549,print_safe_contiguous_closed_tube_seed2502,138,0.07364753,0.07364753,4.26203985,0.03683218,1.50047921,4.82736336,0.07645413,0.00000000,0.18848022,0.38363246,0.09927556
550,print_safe_contiguous_closed_tube_seed2502,530,0.07366883,0.07366883,2.76858550,0.06945362,1.06866201,4.10293064,0.10137470,0.00000000,0.16142355,0.56128105,0.06096684
551,print_safe_contiguous_closed_tube_seed2502,189,0.07371562,0.07371562,2.00406106,0.09068311,1.77300137,7.31156094,0.08745164,0.00000000,0.19008814,0.35682503,0.10569552
552,print_safe_contiguous_closed_tube_seed2502,1591,0.07374542,0.07374542,3.22045949,0.05471930,0.95121423,3.64525204,0.08480596,0.00000000,0.28417380,0.49863913,0.05116881
553,print_safe_contiguous_closed_tube_seed2502,248,0.07381255,0.07381255,2.84264484,0.07065528,0.90786722,3.72517671,0.10017513,0.00000000,0.18006579,0.53777640,0.07290578
554,print_safe_contiguous_closed_tube_seed2502,810,0.07386449,0.07386449,5.23906624,0.02479089,1.60110622,5.69412275,0.07267482,0.00000000,0.17708631,0.34399029,0.08433338
555,print_safe_contiguous_closed_tube_seed2502,900,0.07392707,0.07392707,3.16820040,0.05555953,1.20774887,4.34466342,0.08494930,0.00000000,0.27152672,0.48744780,0.05098389
